ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2018,6,477,06/15/2018,PRJ,1,1812,11812,11812,PR1812,46.17
44332,51210,00000,1100-40-44-443-4432-0000-00000-00000-51210-00000,ST SN CROS HRLY WAGES,2018,6,477,06/15/2018,PRJ,1,1812,11812,11812,PR1812,0.74
44332,52413,00000,1100-40-44-443-4432-0000-00000-00000-52413-00000,ST SN CROS WAGE INS B,2018,6,477,06/15/2018,PRJ,1,1812,11812,11812,PR1812,0.32
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2018,6,477,06/15/2018,PRJ,1,1812,11812,11812,PR1812,3.12
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2018,6,477,06/15/2018,PRJ,1,1812,11812,11812,PR1812,3.58
44330,57145,00000,1100-40-44-443-4430-0000-00000-00000-57145-00000,ST SN PLOW ID CHRG TE,2018,6,309,06/11/2018,GEN,1,,,,RADIO SHOP,235.84
44332,57145,00000,1100-40-44-443-4432-0000-00000-00000-57145-00000,ST SN CROS ID CHRG TE,2018,6,309,06/11/2018,GEN,1,,,,RADIO SHOP,26.20
44333,57145,00000,1100-40-44-443-4433-0000-00000-00000-57145-00000,ST SN BARR ID CHRG TE,2018,6,309,06/11/2018,GEN,1,,,,RADIO SHOP,13.10
44332,54880,00000,1100-40-44-443-4432-0000-00000-00000-54880-00000,ST SN CROS PRMTS LIC,2018,6,265,06/08/2018,CRP,1,15,15023912,PERMIT,RENEWALS,7.50
44333,54880,00000,1100-40-44-443-4433-0000-00000-00000-54880-00000,ST SN BARR PRMTS LIC,2018,6,265,06/08/2018,CRP,1,15,15023912,PERMIT,RENEWALS,3.75
44330,54880,00000,1100-40-44-443-4430-0000-00000-00000-54880-00000,ST SN PLOW PRMTS LIC,2018,6,265,06/08/2018,CRP,1,15,15023912,PERMIT,RENEWALS,67.50
44332,54880,00000,1100-40-44-443-4432-0000-00000-00000-54880-00000,ST SN CROS PRMTS LIC,2018,6,265,06/08/2018,CRP,1,15,15023914,PERMIT,RENEWALS,7.50
44333,54880,00000,1100-40-44-443-4433-0000-00000-00000-54880-00000,ST SN BARR PRMTS LIC,2018,6,265,06/08/2018,CRP,1,15,15023914,PERMIT,RENEWALS,3.75
44330,54880,00000,1100-40-44-443-4430-0000-00000-00000-54880-00000,ST SN PLOW PRMTS LIC,2018,6,265,06/08/2018,CRP,1,15,15023914,PERMIT,RENEWALS,67.50
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,6,200,06/07/2018,API,1,609424,18000155,368649,480,"1,758.75"
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2018,6,63,06/01/2018,GNI,1,,,,MAINT CHAR,"1,000.00"
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,"13,097.02"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,7.88
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,123.72
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,"5,054.49"
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,886.33
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,985.02
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,"26,332.54"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,61.63
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,533.75
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,62.72
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,"12,872.25"
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,"1,768.43"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,"1,957.58"
44330,52714,00000,1100-40-44-443-4430-0000-00000-00000-52714-00000,ST SN PLOW LIC CERT,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,20.34
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,36.49
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,50.34
44331,52410,00000,1100-40-44-443-4431-0000-00000-00000-52410-00000,ST SN REMV HLTH INS B,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,25.99
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,3.37
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,3.71
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,50.34
44332,52410,00000,1100-40-44-443-4432-0000-00000-00000-52410-00000,ST SN CROS HLTH INS B,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,25.99
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,3.37
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2018,6,24,06/01/2018,PRJ,1,1811,11811,11811,PR1811,3.71
44330,57141,00000,1100-40-44-443-4430-0000-00000-00000-57141-00000,ST SN PLOW ID CHRG FS,2018,5,"2,324",05/31/2018,GNI,1,,,,FS CHRGS,"58,955.99"
44332,57141,00000,1100-40-44-443-4432-0000-00000-00000-57141-00000,ST SN CROS ID CHRG FS,2018,5,"2,324",05/31/2018,GNI,1,,,,FS CHRGS,"1,627.13"
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,5,"2,323",05/30/2018,API,1,065037,,376272,941,12.74
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,5,"2,323",05/30/2018,API,1,065037,,376280,941,7.96
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,5,"2,323",05/30/2018,API,1,065037,,376288,941,39.20
44301,53120,00000,1100-40-44-443-4401-0000-00000-00000-53120-00000,SW ADM COPY PRINT,2018,5,"2,317",05/15/2018,API,1,600632,,375173,884,76.49
44301,53120,00000,1100-40-44-443-4401-0000-00000-00000-53120-00000,SW ADM COPY PRINT,2018,5,"2,316",05/15/2018,API,1,600632,,375171,883,30.12
44301,53150,00000,1100-40-44-443-4401-0000-00000-00000-53150-00000,SW ADM POSTAGE,2018,5,"2,315",05/15/2018,API,1,600632,,375170,881,38.59
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2018,5,"2,308",05/30/2018,API,1,065037,,373185,859,120.16
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2018,5,"2,308",05/30/2018,API,1,065037,,373196,859,30.67
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,700639,,371363,771,3.33
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,700639,,371363,771,1.67
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,700639,,371399,771,18.00
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,700639,,371399,771,2.00
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,700639,,371399,771,1.00
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,5,"2,295",05/24/2018,API,1,021212,,371428,771,30.60
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2018,5,"2,295",05/24/2018,API,1,021212,,371428,771,3.40
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2018,5,"2,295",05/24/2018,API,1,021212,,371428,771,1.70
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,032862,,371338,771,19.80
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,032862,,371338,771,2.20
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,032862,,371338,771,1.10
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,034009,,371427,771,164.97
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,034009,,371427,771,18.33
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,034009,,371427,771,9.17
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,050005,,371341,771,23.59
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,050005,,371341,771,2.62
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,050005,,371341,771,1.31
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,120899,,371342,771,10.07
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,120899,,371342,771,1.12
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,120899,,371342,771,0.56
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,130872,,371433,771,2.79
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,130872,,371433,771,0.31
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,130872,,371433,771,0.16
44301,54520,00000,1100-40-44-443-4401-0000-00000-00000-54520-00000,SW ADM CNFRN TRAN,2018,5,"2,295",05/24/2018,API,1,609266,,371353,771,0.09
44330,54520,00000,1100-40-44-443-4430-0000-00000-00000-54520-00000,ST SN PLOW CNFRN TRAN,2018,5,"2,295",05/24/2018,API,1,609266,,371353,771,0.59
44331,54520,00000,1100-40-44-443-4431-0000-00000-00000-54520-00000,ST SN REMV CNFRN TRAN,2018,5,"2,295",05/24/2018,API,1,609266,,371353,771,0.05
44332,54520,00000,1100-40-44-443-4432-0000-00000-00000-54520-00000,ST SN CROS CNFRN TRAN,2018,5,"2,295",05/24/2018,API,1,609266,,371353,771,0.09
44333,54520,00000,1100-40-44-443-4433-0000-00000-00000-54520-00000,ST SN BARR CNFRN TRAN,2018,5,"2,295",05/24/2018,API,1,609266,,371353,771,0.09
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371439,771,3.56
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371439,771,0.40
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371439,771,0.20
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371466,771,24.95
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371466,771,2.77
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371466,771,1.39
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371467,771,34.18
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371467,771,3.80
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,609770,,371467,771,1.90
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,612001,,371362,771,30.10
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,612001,,371362,771,3.34
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,612001,,371362,771,1.67
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371334,771,4.17
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371334,771,0.46
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371334,771,0.23
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371343,771,6.28
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371343,771,0.70
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371343,771,0.35
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,224311,,371460,771,56.50
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,224311,,371460,771,6.28
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,224311,,371460,771,3.14
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371351,771,3.25
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371351,771,0.36
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371351,771,0.18
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371352,771,12.34
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371352,771,1.37
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371352,771,0.69
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371418,771,10.04
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371418,771,1.12
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371418,771,0.56
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371434,771,5.17
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371434,771,0.57
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,602158,,371434,771,0.29
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,605881,,371337,771,59.54
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,605881,,371337,771,6.62
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,605881,,371337,771,3.31
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,700641,,371401,771,21.18
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,700641,,371401,771,2.35
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,700641,,371401,771,1.18
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,701157,,371380,771,41.40
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,701157,,371380,771,4.60
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,701157,,371380,771,2.30
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,5,"2,295",05/24/2018,API,1,702076,,371419,771,"1,196.46"
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2018,5,"2,295",05/24/2018,API,1,702076,,371419,771,132.94
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2018,5,"2,295",05/24/2018,API,1,702076,,371419,771,66.47
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371382,771,30.21
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371382,771,3.36
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371382,771,1.68
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371409,771,43.21
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371409,771,4.80
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,5,"2,295",05/24/2018,API,1,616314,,371409,771,2.40
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,616449,,371435,771,29.01
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,616449,,371435,771,3.22
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,616449,,371435,771,1.61
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2018,5,"2,295",05/24/2018,API,1,700135,,371400,771,14.63
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2018,5,"2,295",05/24/2018,API,1,700135,,371400,771,1.63
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2018,5,"2,295",05/24/2018,API,1,700135,,371400,771,0.81
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,700173,,371468,771,81.68
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,700173,,371468,771,9.08
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,700173,,371468,771,4.54
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,700179,,371381,771,5.53
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,700179,,371381,771,0.61
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,700179,,371381,771,0.31
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,700187,,371443,771,3.24
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,700187,,371443,771,0.36
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,700187,,371443,771,0.18
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,700290,,371444,771,3.72
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,700290,,371444,771,0.41
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,700290,,371444,771,0.21
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,700321,,371456,771,4.32
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,295",05/24/2018,API,1,700321,,371456,771,0.48
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,295",05/24/2018,API,1,700321,,371456,771,0.24
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,295",05/24/2018,API,1,700639,,371363,771,30.00
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2018,5,"2,288",05/24/2018,API,1,707282,,370901,745,720.00
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,288",05/24/2018,API,1,602158,,370900,745,6.12
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,288",05/24/2018,API,1,602158,,370900,745,0.68
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,288",05/24/2018,API,1,602158,,370900,745,0.34
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,5,"2,288",05/24/2018,API,1,602158,,371079,745,6.44
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,5,"2,288",05/24/2018,API,1,602158,,371079,745,0.72
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,5,"2,288",05/24/2018,API,1,602158,,371079,745,0.36
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,5,"2,288",05/24/2018,API,1,612001,,371000,745,6.87
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2018,5,"2,288",05/24/2018,API,1,612001,,371000,745,0.76
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2018,5,"2,288",05/24/2018,API,1,612001,,371000,745,0.38
