ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,769,02/26/2015,API,1,700171,,27916,2731,7.62
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,769,02/26/2015,API,1,700243,,27880,2731,16.47
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,769,02/26/2015,API,1,700243,,27880,2731,1.83
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,769,02/26/2015,API,1,700243,,27880,2731,0.92
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,769,02/26/2015,API,1,700243,,27929,2731,31.73
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,769,02/26/2015,API,1,700243,,27929,2731,3.53
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,769,02/26/2015,API,1,700243,,27929,2731,1.76
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,769,02/26/2015,API,1,700376,,27894,2731,84.05
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,769,02/26/2015,API,1,700376,,27894,2731,9.34
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,769,02/26/2015,API,1,700376,,27894,2731,4.67
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,769,02/26/2015,API,1,700484,,27853,2731,130.06
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,769,02/26/2015,API,1,700484,,27853,2731,14.45
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,769,02/26/2015,API,1,700484,,27853,2731,7.23
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,769,02/26/2015,API,1,700641,,27865,2731,31.49
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,769,02/26/2015,API,1,700641,,27865,2731,3.50
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,769,02/26/2015,API,1,700641,,27865,2731,1.75
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,769,02/26/2015,API,1,700641,,27879,2731,25.90
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,769,02/26/2015,API,1,700641,,27879,2731,2.88
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,769,02/26/2015,API,1,700641,,27879,2731,1.44
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2015,2,769,02/26/2015,API,1,700779,,27923,2731,8.62
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2015,2,769,02/26/2015,API,1,700779,,27923,2731,0.96
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2015,2,769,02/26/2015,API,1,700779,,27923,2731,0.48
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2015,2,764,02/26/2015,API,1,021212,,26869,2692,27.00
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2015,2,764,02/26/2015,API,1,021212,,26869,2692,3.00
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2015,2,764,02/26/2015,API,1,021212,,26869,2692,1.50
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2015,2,764,02/26/2015,API,1,031039,,26908,2692,346.08
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2015,2,764,02/26/2015,API,1,031039,,26908,2692,38.45
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2015,2,764,02/26/2015,API,1,031039,,26908,2692,19.23
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,224311,,26901,2692,38.90
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,224311,,26901,2692,4.32
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,224311,,26901,2692,2.16
44301,53235,00000,1100-40-44-443-4401-0000-00000-00000-53235-00000,SW ADM SAFETY SUP,2015,2,764,02/26/2015,API,1,602353,,26904,2692,11.81
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2015,2,764,02/26/2015,API,1,602353,,26904,2692,76.75
44331,53235,00000,1100-40-44-443-4431-0000-00000-00000-53235-00000,ST SN REMV SAFETY SUP,2015,2,764,02/26/2015,API,1,602353,,26904,2692,5.90
44332,53235,00000,1100-40-44-443-4432-0000-00000-00000-53235-00000,ST SN CROS SAFETY SUP,2015,2,764,02/26/2015,API,1,602353,,26904,2692,11.81
44333,53235,00000,1100-40-44-443-4433-0000-00000-00000-53235-00000,ST SN BARR SAFETY SUP,2015,2,764,02/26/2015,API,1,602353,,26904,2692,11.81
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,605881,,26870,2692,95.18
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,605881,,26870,2692,10.58
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,605881,,26870,2692,5.29
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2015,2,764,02/26/2015,API,1,615014,,26878,2692,518.02
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2015,2,764,02/26/2015,API,1,616314,,26911,2692,12.36
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2015,2,764,02/26/2015,API,1,616314,,26911,2692,1.37
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2015,2,764,02/26/2015,API,1,616314,,26911,2692,0.69
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,700065,,26893,2692,249.18
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,700065,,26893,2692,27.69
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,700065,,26893,2692,13.84
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,700140,,26906,2692,28.95
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,700140,,26906,2692,3.22
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,700140,,26906,2692,1.61
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,700173,,26899,2692,367.73
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,700173,,26899,2692,40.86
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,700173,,26899,2692,20.43
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26884,2692,23.09
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26884,2692,2.57
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26884,2692,1.28
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26886,2692,142.92
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26886,2692,15.88
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26886,2692,7.94
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26905,2692,170.80
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26905,2692,18.98
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,764,02/26/2015,API,1,700458,,26905,2692,9.49
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2015,2,757,02/26/2015,API,1,612001,,26686,2662,11.64
44332,53315,00000,1100-40-44-443-4432-0000-00000-00000-53315-00000,ST SN CROS BUILD SUP,2015,2,757,02/26/2015,API,1,612001,,26686,2662,1.29
44333,53315,00000,1100-40-44-443-4433-0000-00000-00000-53315-00000,ST SN BARR BUILD SUP,2015,2,757,02/26/2015,API,1,612001,,26686,2662,0.65
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2015,2,757,02/26/2015,API,1,616314,,26677,2662,46.01
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2015,2,757,02/26/2015,API,1,616314,,26677,2662,5.11
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2015,2,757,02/26/2015,API,1,616314,,26677,2662,2.56
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2015,2,757,02/26/2015,API,1,616314,,26687,2662,5.23
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2015,2,757,02/26/2015,API,1,616314,,26687,2662,0.58
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2015,2,757,02/26/2015,API,1,616314,,26687,2662,0.29
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,757,02/26/2015,API,1,700065,,26688,2662,41.88
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,757,02/26/2015,API,1,700065,,26688,2662,4.65
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,757,02/26/2015,API,1,700065,,26688,2662,2.33
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,757,02/26/2015,API,1,700065,,26689,2662,15.27
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,757,02/26/2015,API,1,700065,,26689,2662,1.70
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,757,02/26/2015,API,1,700065,,26689,2662,0.85
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2015,2,757,02/26/2015,API,1,700140,,26676,2662,9.00
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2015,2,757,02/26/2015,API,1,700140,,26676,2662,1.00
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2015,2,757,02/26/2015,API,1,700140,,26676,2662,0.50
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,757,02/26/2015,API,1,700173,,26684,2662,74.19
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,757,02/26/2015,API,1,700173,,26684,2662,8.24
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,757,02/26/2015,API,1,700173,,26684,2662,4.12
44301,53315,00000,1100-40-44-443-4401-0000-00000-00000-53315-00000,SW ADM BUILD SUP,2015,2,757,02/26/2015,API,1,700185,,26678,2662,18.35
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2015,2,757,02/26/2015,API,1,120899,,26675,2662,150.50
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,757,02/26/2015,API,1,120899,,26679,2662,752.50
44330,53413,00000,1100-40-44-443-4430-0000-00000-00000-53413-00000,ST SN PLOW EQUIP SUP,2015,2,757,02/26/2015,API,1,602158,,26682,2662,7.19
44332,53413,00000,1100-40-44-443-4432-0000-00000-00000-53413-00000,ST SN CROS EQUIP SUP,2015,2,757,02/26/2015,API,1,602158,,26682,2662,0.80
44333,53413,00000,1100-40-44-443-4433-0000-00000-00000-53413-00000,ST SN BARR EQUIP SUP,2015,2,757,02/26/2015,API,1,602158,,26682,2662,0.40
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,2,757,02/26/2015,API,1,602158,,26683,2662,2.23
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,2,757,02/26/2015,API,1,602158,,26683,2662,0.25
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,2,757,02/26/2015,API,1,602158,,26683,2662,0.12
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,2,757,02/26/2015,API,1,609770,,26680,2662,58.09
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,2,757,02/26/2015,API,1,609770,,26680,2662,6.45
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,2,757,02/26/2015,API,1,609770,,26680,2662,3.23
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26524,2652,5.41
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26524,2652,0.60
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26524,2652,0.30
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26557,2652,5.41
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26557,2652,0.60
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26557,2652,0.30
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26581,2652,5.41
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26581,2652,0.60
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26581,2652,0.30
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26597,2652,5.41
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26597,2652,0.60
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2015,2,755,02/26/2015,API,1,614629,,26597,2652,0.30
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24547,2479,0.68
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24547,2479,4.42
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24547,2479,0.34
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24547,2479,0.68
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24547,2479,0.68
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24549,2479,3.60
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24549,2479,23.39
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24549,2479,1.80
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24549,2479,3.60
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24549,2479,3.60
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24550,2479,1.36
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24550,2479,8.83
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24550,2479,0.68
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24550,2479,1.36
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,2,740,02/26/2015,API,1,700140,,24550,2479,1.36
44301,54520,00000,1100-40-44-443-4401-0000-00000-00000-54520-00000,SW ADM CNFRN TRAN,2015,2,712,02/26/2015,API,1,609266,,23276,2306,0.06
44330,54520,00000,1100-40-44-443-4430-0000-00000-00000-54520-00000,ST SN PLOW CNFRN TRAN,2015,2,712,02/26/2015,API,1,609266,,23276,2306,0.39
44331,54520,00000,1100-40-44-443-4431-0000-00000-00000-54520-00000,ST SN REMV CNFRN TRAN,2015,2,712,02/26/2015,API,1,609266,,23276,2306,0.03
44332,54520,00000,1100-40-44-443-4432-0000-00000-00000-54520-00000,ST SN CROS CNFRN TRAN,2015,2,712,02/26/2015,API,1,609266,,23276,2306,0.06
44333,54520,00000,1100-40-44-443-4433-0000-00000-00000-54520-00000,ST SN BARR CNFRN TRAN,2015,2,712,02/26/2015,API,1,609266,,23276,2306,0.06
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2015,2,712,02/26/2015,API,1,612687,,23279,2306,14.19
44332,53235,00000,1100-40-44-443-4432-0000-00000-00000-53235-00000,ST SN CROS SAFETY SUP,2015,2,712,02/26/2015,API,1,612687,,23279,2306,1.58
44333,53235,00000,1100-40-44-443-4433-0000-00000-00000-53235-00000,ST SN BARR SAFETY SUP,2015,2,712,02/26/2015,API,1,612687,,23279,2306,0.79
44301,53130,00000,1100-40-44-443-4401-0000-00000-00000-53130-00000,SW ADM FURNITURE,2015,2,712,02/26/2015,API,1,700108,,23273,2306,19.20
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2015,2,712,02/26/2015,API,1,700108,,23274,2306,0.40
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2015,2,712,02/26/2015,API,1,700108,,23275,2306,22.34
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2015,2,712,02/26/2015,API,1,700108,,23277,2306,1.07
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2015,2,712,02/26/2015,API,1,700108,,23278,2306,19.93
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2015,2,709,02/28/2015,API,1,065037,,22955,2269,71.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,709,02/28/2015,API,1,065037,,22962,2269,4.66
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,709,02/28/2015,API,1,065037,,22968,2269,2.91
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,709,02/28/2015,API,1,065037,,22976,2269,9.26
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,709,02/28/2015,API,1,065037,,22982,2269,7.00
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,675,02/28/2015,API,1,065037,,16012,2014,94.71
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,675,02/28/2015,API,1,065037,,16021,2014,266.41
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,675,02/28/2015,API,1,065037,,16027,2014,4.66
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,675,02/28/2015,API,1,065037,,16050,2014,76.36
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,670,02/28/2015,API,1,052829,,15777,1950,8.91
44301,53150,00000,1100-40-44-443-4401-0000-00000-00000-53150-00000,SW ADM POSTAGE,2015,2,655,02/15/2015,API,1,600632,,13610,1674,23.98
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,627,02/28/2015,API,1,065037,,14658,1841,294.32
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,2,627,02/28/2015,API,1,065037,,14664,1841,2.62
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2015,2,597,02/28/2015,API,1,700425,,14320,1727,17.10
44301,53120,00000,1100-40-44-443-4401-0000-00000-00000-53120-00000,SW ADM COPY PRINT,2015,2,594,02/15/2015,API,1,600632,,13614,1677,29.16
44301,53120,00000,1100-40-44-443-4401-0000-00000-00000-53120-00000,SW ADM COPY PRINT,2015,2,593,02/15/2015,API,1,600632,,13609,1672,4.94
44330,54350,00000,1100-40-44-443-4430-0000-00000-00000-54350-00000,ST SN PLOW LEASE EQUP,2015,2,485,02/13/2015,API,1,600884,15000340,7150,983,"6,097.50"
44330,54350,00000,1100-40-44-443-4430-0000-00000-00000-54350-00000,ST SN PLOW LEASE EQUP,2015,2,485,02/13/2015,API,1,609424,15000328,9119,983,"6,163.50"
44330,54350,00000,1100-40-44-443-4430-0000-00000-00000-54350-00000,ST SN PLOW LEASE EQUP,2015,2,485,02/13/2015,API,1,609424,15000328,9121,983,"2,959.00"
44330,54350,00000,1100-40-44-443-4430-0000-00000-00000-54350-00000,ST SN PLOW LEASE EQUP,2015,2,485,02/13/2015,API,1,616558,15000327,9122,983,"3,463.00"
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9304,CRED MEMO,-30.35
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9341,1267,8.83
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9507,1267,32.16
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9622,1267,70.37
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9711,1267,46.00
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9716,CRED MEMO,-24.73
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9746,1267,50.45
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9820,1267,540.12
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9822,1267,731.63
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2015,2,379,02/20/2015,API,1,083279,,9831,1267,711.56
44301,54110,00000,1100-40-44-443-4401-0000-00000-00000-54110-00000,SW ADM NATRAL GAS,2015,2,379,02/20/2015,API,1,083279,,9875,1267,176.07
44301,54110,00000,1100-40-44-443-4401-0000-00000-00000-54110-00000,SW ADM NATRAL GAS,2015,2,379,02/20/2015,API,1,083279,,9876,1267,183.86
44301,54110,00000,1100-40-44-443-4401-0000-00000-00000-54110-00000,SW ADM NATRAL GAS,2015,2,379,02/20/2015,API,1,083279,,9879,1267,"1,324.67"
