ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,6,"1,415",06/26/2017,API,1,602158,,270740,2989,0.71
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,6,"1,415",06/26/2017,API,1,602158,,270740,2989,0.35
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2017,6,"1,415",06/26/2017,API,1,602158,,270825,2989,154.52
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,6,"1,415",06/26/2017,API,1,602158,,270872,2989,8.26
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,6,"1,415",06/26/2017,API,1,602158,,270872,2989,0.92
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,6,"1,415",06/26/2017,API,1,602158,,270872,2989,0.46
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,602353,,270637,2989,1.30
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,602353,,270637,2989,8.46
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,602353,,270637,2989,0.65
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,602353,,270637,2989,1.30
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,602353,,270637,2989,1.30
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2017,6,"1,415",06/26/2017,API,1,612687,,270858,2989,33.13
44332,53235,00000,1100-40-44-443-4432-0000-00000-00000-53235-00000,ST SN CROS SAFETY SUP,2017,6,"1,415",06/26/2017,API,1,612687,,270858,2989,3.68
44333,53235,00000,1100-40-44-443-4433-0000-00000-00000-53235-00000,ST SN BARR SAFETY SUP,2017,6,"1,415",06/26/2017,API,1,612687,,270858,2989,1.84
44330,53230,00000,1100-40-44-443-4430-0000-00000-00000-53230-00000,ST SN PLOW MEDCAL SUP,2017,6,"1,415",06/26/2017,API,1,612687,,270860,2989,12.50
44332,53230,00000,1100-40-44-443-4432-0000-00000-00000-53230-00000,ST SN CROS MEDCAL SUP,2017,6,"1,415",06/26/2017,API,1,612687,,270860,2989,1.39
44333,53230,00000,1100-40-44-443-4433-0000-00000-00000-53230-00000,ST SN BARR MEDCAL SUP,2017,6,"1,415",06/26/2017,API,1,612687,,270860,2989,0.69
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2017,6,"1,415",06/26/2017,API,1,615965,,270622,2989,12.58
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,6,"1,415",06/26/2017,API,1,616314,,270703,2989,9.81
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,6,"1,415",06/26/2017,API,1,616314,,270703,2989,1.09
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2017,6,"1,415",06/26/2017,API,1,616314,,270703,2989,0.55
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270687,2989,3.38
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270687,2989,21.96
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270687,2989,1.69
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270687,2989,3.38
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270687,2989,3.38
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270699,2989,2.80
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270699,2989,18.18
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270699,2989,1.40
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270699,2989,2.80
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270699,2989,2.80
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270772,2989,0.78
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270772,2989,5.07
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270772,2989,0.39
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270772,2989,0.78
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270772,2989,0.78
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270884,2989,0.52
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270884,2989,3.38
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270884,2989,0.26
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270884,2989,0.52
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,6,"1,415",06/26/2017,API,1,700140,,270884,2989,0.52
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,6,"1,415",06/26/2017,API,1,700173,,270679,2989,64.36
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,6,"1,415",06/26/2017,API,1,700173,,270679,2989,7.15
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,6,"1,415",06/26/2017,API,1,700173,,270679,2989,3.58
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,6,"1,415",06/26/2017,API,1,700187,,270788,2989,3.40
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,6,"1,415",06/26/2017,API,1,700251,,270691,2989,28.80
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,6,"1,415",06/26/2017,API,1,700251,,270691,2989,3.20
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,6,"1,415",06/26/2017,API,1,700251,,270691,2989,1.60
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,6,"1,415",06/26/2017,API,1,700641,,270898,2989,122.34
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,6,"1,415",06/26/2017,API,1,700641,,270898,2989,13.59
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,6,"1,415",06/26/2017,API,1,700641,,270898,2989,6.80
44301,53150,00000,1100-40-44-443-4401-0000-00000-00000-53150-00000,SW ADM POSTAGE,2017,6,"1,410",06/15/2017,API,1,600632,,270580,2983,39.27
44301,53120,00000,1100-40-44-443-4401-0000-00000-00000-53120-00000,SW ADM COPY PRINT,2017,6,"1,409",06/15/2017,API,1,600632,,270579,2982,69.22
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2017,6,"1,408",06/30/2017,API,1,052829,,270569,2981,14.93
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2017,6,"1,380",06/30/2017,API,1,700425,,270286,2920,15.04
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,6,"1,356",06/30/2017,API,1,065037,,269928,2897,387.49
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2017,6,"1,356",06/30/2017,API,1,065037,,270024,2897,30.02
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2017,6,"1,302",06/26/2017,API,1,601212,,267571,2672,124.44
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2017,6,"1,302",06/26/2017,API,1,611393,,267549,2672,8.76
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2017,6,"1,302",06/26/2017,API,1,611393,,267549,2672,0.97
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2017,6,"1,302",06/26/2017,API,1,611393,,267549,2672,0.49
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2017,6,"1,302",06/26/2017,API,1,611393,,267584,2672,13.14
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2017,6,"1,302",06/26/2017,API,1,611393,,267584,2672,1.46
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2017,6,"1,302",06/26/2017,API,1,611393,,267584,2672,0.73
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,6,"1,302",06/26/2017,API,1,612001,,267518,2672,8.59
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,6,"1,302",06/26/2017,API,1,612001,,267518,2672,0.95
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,6,"1,302",06/26/2017,API,1,612001,,267518,2672,0.48
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2017,6,"1,302",06/26/2017,API,1,700172,,267536,2672,69.68
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2017,6,"1,302",06/26/2017,API,1,700172,,267537,2672,69.68
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2017,6,"1,302",06/26/2017,API,1,700304,,267547,2672,15.69
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,6,"1,302",06/26/2017,API,1,702682,,267522,2672,27.00
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,6,"1,302",06/26/2017,API,1,702682,,267522,2672,3.00
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,6,"1,302",06/26/2017,API,1,702682,,267522,2672,1.50
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,6,"1,153",06/30/2017,PRJ,1,1713SA,21713SA,21713SA,PR1713SA,337.66
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,6,"1,153",06/30/2017,PRJ,1,1713SA,21713SA,21713SA,PR1713SA,22.96
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,6,"1,153",06/30/2017,PRJ,1,1713SA,21713SA,21713SA,PR1713SA,25.83
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,6,"1,152",06/30/2017,PRJ,1,1713VA,V1713VA,V1713VA,PR1713VA,-337.66
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,6,"1,152",06/30/2017,PRJ,1,1713VA,V1713VA,V1713VA,PR1713VA,-22.96
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,6,"1,152",06/30/2017,PRJ,1,1713VA,V1713VA,V1713VA,PR1713VA,-25.83
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,"13,072.86"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,1.40
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,67.17
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,893.62
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,994.61
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,"26,527.27"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,52.75
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,333.09
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,44.57
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,828.44
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,33.43
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,"1,866.75"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,"2,077.29"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,34.10
44331,52413,00000,1100-40-44-443-4431-0000-00000-00000-52413-00000,ST SN REMV WAGE INS B,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,0.38
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,2.32
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,2.61
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,34.10
44332,52413,00000,1100-40-44-443-4432-0000-00000-00000-52413-00000,ST SN CROS WAGE INS B,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,0.38
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,2.32
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2017,6,"1,072",06/30/2017,PRJ,1,1713,11713,11713,PR1713,2.61
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2017,6,"1,030",06/30/2017,API,1,614885,,266126,2546,0.48
44330,57145,00000,1100-40-44-443-4430-0000-00000-00000-57145-00000,ST SN PLOW ID CHRG TE,2017,6,890,06/23/2017,GEN,1,,,,RADIO SHOP,66.33
44332,57145,00000,1100-40-44-443-4432-0000-00000-00000-57145-00000,ST SN CROS ID CHRG TE,2017,6,890,06/23/2017,GEN,1,,,,RADIO SHOP,7.37
44333,57145,00000,1100-40-44-443-4433-0000-00000-00000-57145-00000,ST SN BARR ID CHRG TE,2017,6,890,06/23/2017,GEN,1,,,,RADIO SHOP,3.69
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,"14,640.83"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,12.56
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,878.05
44301,52413,00000,1100-40-44-443-4401-0000-00000-00000-52413-00000,SW ADM WAGE INS B,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,133.16
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,"1,056.39"
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,"1,164.39"
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,4.00
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,"32,139.09"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,49.69
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,443.04
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,110.81
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,270.28
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,"2,191.76"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,"2,407.34"
44330,52714,00000,1100-40-44-443-4430-0000-00000-00000-52714-00000,ST SN PLOW LIC CERT,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,40.00
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,84.50
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,44.60
44331,51210,00000,1100-40-44-443-4431-0000-00000-00000-51210-00000,ST SN REMV HRLY WAGES,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,2.81
44331,52413,00000,1100-40-44-443-4431-0000-00000-00000-52413-00000,ST SN REMV WAGE INS B,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,0.31
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,3.18
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,3.60
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,44.60
44332,51210,00000,1100-40-44-443-4432-0000-00000-00000-51210-00000,ST SN CROS HRLY WAGES,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,2.81
44332,52413,00000,1100-40-44-443-4432-0000-00000-00000-52413-00000,ST SN CROS WAGE INS B,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,0.31
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,3.18
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2017,6,521,06/16/2017,PRJ,1,1712,11712,11712,PR1712,3.60
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"1,245.84"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"24,114.29"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,51.47
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,605.29
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,337.30
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,11.98
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"12,834.38"
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,-0.93
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"1,690.43"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"1,828.87"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,58.13
44331,52410,00000,1100-40-44-443-4431-0000-00000-00000-52410-00000,ST SN REMV HLTH INS B,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,45.57
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,3.96
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,5.73
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,58.13
44332,52410,00000,1100-40-44-443-4432-0000-00000-00000-52410-00000,ST SN CROS HLTH INS B,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,45.57
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,3.96
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,5.73
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"14,211.86"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,1.67
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"2,261.46"
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"4,626.40"
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,6,34,06/02/2017,PRJ,1,1711,11711,11711,PR1711,"1,120.29"
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2017,6,25,06/01/2017,GEN,1,,,,MAINT CHAR,"1,000.00"
44301,53150,00000,1100-40-44-443-4401-0000-00000-00000-53150-00000,SW ADM POSTAGE,2017,5,"3,446",05/15/2017,GEN,1,,,,INTER-D,539.68
